"ID","Project.Name","Camera.Trap.Name","Latitude","Longitude","Sampling.Event","Photo.Type","Photo.Date","Photo.time","Raw.Name","Class","Order","Family","Genus","Species","Number.of.Animals","Person.Identifying.the.Photo","Camera.Serial.Number","Camera.Start.Date","Camera.End.Date","Person.setting.up.the.Camera","Person.picking.up.the.Camera","Camera.Manufacturer","Camera.Model","Sequence.Info","Moon.Phase","Temperature","Flash","Organization.Name"
4559,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:20:00",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4560,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:20:01",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4561,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:20:02",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4562,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:20:24",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4563,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:20:25",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4564,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:20:26",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4565,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:20:35",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4566,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:20:36",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4567,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:20:37",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4568,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:20:55",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4569,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:20:56",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4570,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:20:57",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4571,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:21:40",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4572,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:21:41",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4573,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:21:42",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4574,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:21:49",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4575,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:21:50",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4576,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:21:51",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4577,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:21:55",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4578,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:21:56",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4579,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:21:57",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4580,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:22:01",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4581,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:22:02",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4582,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:22:02",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4583,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:22:15",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4584,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:22:16",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4585,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:22:17",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4586,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:22:27",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4587,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:22:28",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4588,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:22:29",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4589,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:22:36",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4590,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:22:37",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4591,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:22:38",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4592,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:22:42",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4593,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:22:43",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4594,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:22:44",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4595,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:22:55",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4596,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:22:56",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4597,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:22:57",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4598,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:23:00",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4599,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:23:01",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4600,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:23:02",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4601,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:23:07",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4602,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:23:08",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4603,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:23:09",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4604,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:23:12",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4605,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:23:13",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4606,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:23:14",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4607,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:23:22",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4608,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:23:23",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4609,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:23:24",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4610,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:23:32",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4611,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:23:33",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4612,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:23:34",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4613,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:23:40",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4614,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:23:41",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4615,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:23:42",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4616,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:23:46",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4617,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:23:47",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4618,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:23:48",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4619,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:23:51",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4620,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:23:52",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4621,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:23:53",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4622,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:24:01",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4623,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:24:02",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4624,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:24:03",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4625,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:24:09",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4626,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:24:10",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4627,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:24:11",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4628,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:24:14",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4629,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:24:15",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4630,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:24:16",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4631,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:24:20",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4632,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:24:21",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4633,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:24:22",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4634,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:24:25",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
4635,"FNS","CT-FNS-1-12",-16.63818,-48.64636,2019,NA,2019-12-10,"07:24:26",NA,"AVES","CARIAMIFORMES","CARIAMIDAE","Cariama","cristata",2,"Juliano Zardetto",NA,2019-11-09,2019-12-11,"Mariella Butti","Mariella Butti","Bushnell","Tropy Cam HD",NA,NA,NA,NA,"ICMBio/CENAP"
